Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2017-04-22;2017;C;C;De 6h à 10h;386
AUVERS-SUR-OISE;87276543;SAM;2023-11-18;2023;H;H;De 16h à 20h;47
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;Après 20h;314
AUVERS-SUR-OISE;87276543;JOB;2023-11-14;2023;H;H;De 16h à 20h;35
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;Avant 6h;13
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;DIM;2017-04-23;2017;C;C;Avant 6h;16
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;De 16h à 20h;685
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;DIM;2017-04-23;2017;C;C;De 10h à 16h;389
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;De 6h à 10h;355
AVENUE-FOCH;87381038;DIM;2017-04-23;2017;C;C;Avant 6h;3
VIROFLAY-RIVE-GAUCHE;87393215;DIM;2017-04-23;2017;C;C;De 10h à 16h;907
AVENUE-FOCH;87381038;JOB;2017-04-25;2017;C;C;Avant 6h;5
VIROFLAY-RIVE-GAUCHE;87393215;DIM;2023-11-19;2023;N;N;De 6h à 10h;160
AVENUE-HENRI-MARTIN;87381046;DIM;2017-04-23;2017;C;C;Avant 6h;0
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2017-04-25;2017;C;C;De 16h à 20h;1310
AVENUE-HENRI-MARTIN;87381046;JOB;2017-04-25;2017;C;C;De 6h à 10h;377
VIRY-CHATILLON;87681312;JOB;2024-12-03;2024;D;D;De 10h à 16h;256
BAGNEAUX-SUR-LOING;87684191;SAM;2023-11-18;2023;R;R;Avant 6h;5
VITRY-SUR-SEINE;87545293;DIM;2017-04-23;2017;C;C;De 10h à 16h;1484
BAGNEAUX-SUR-LOING;87684191;DIM;2023-11-19;2023;R;R;Avant 6h;2
VITRY-SUR-SEINE;87545293;DIM;2017-04-23;2017;C;C;De 6h à 10h;539
BAILLY;87710780;SAM;2023-10-14;2023;T13;T13;Après 20h;20
VITRY-SUR-SEINE;87545293;JOB;2017-04-25;2017;C;C;Après 20h;255
BAILLY;87710780;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;72
VITRY-SUR-SEINE;87545293;JOB;2017-04-25;2017;C;C;Avant 6h;165
BALLANCOURT;87681437;DIM;2024-03-03;2024;D;D;Après 20h;10
VITRY-SUR-SEINE;87545293;JOB;2017-04-25;2017;C;C;De 16h à 20h;2045
BALLANCOURT;87681437;DIM;2024-03-03;2024;D;D;De 10h à 16h;138
VOSVES;87682500;DIM;2024-03-03;2024;D;D;De 16h à 20h;11
BALLANCOURT;87681437;JOB;2024-12-03;2024;D;D;Après 20h;2
VULAINES-SUR-SEINE-SAMOREAU;87682443;SAM;2023-11-18;2023;R;R;Après 20h;10
BALLANCOURT;87681437;JOB;2024-12-03;2024;D;D;De 16h à 20h;5
VULAINES-SUR-SEINE-SAMOREAU;87682443;SAM;2023-11-18;2023;R;R;De 16h à 20h;25
BALLANCOURT;87681437;JOB;2024-02-04;2024;D;D;De 16h à 20h;205
VULAINES-SUR-SEINE-SAMOREAU;87682443;DIM;2023-11-19;2023;R;R;De 6h à 10h;12
BECON-LES-BRUYERES;87382002;DIM;2023-11-19;2023;L;L2;De 10h à 16h;1414
VULAINES-SUR-SEINE-SAMOREAU;87682443;JOB;2023-11-14;2023;R;R;De 10h à 16h;34
BECON-LES-BRUYERES;87382002;DIM;2023-11-19;2023;L;L3;De 10h à 16h;1933
YERRES;87682112;SAM;2024-02-03;2024;D;D;Après 20h;264
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L2;Avant 6h;54
YERRES;87682112;SAM;2024-02-03;2024;D;D;De 10h à 16h;1505
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L2;De 16h à 20h;2930
YERRES;87682112;DIM;2024-03-03;2024;D;D;De 10h à 16h;926
BELLEVUE;87393116;SAM;2023-11-18;2023;N;N;Après 20h;138
YERRES;87682112;JOB;2024-05-03;2024;D;D;De 6h à 10h;4345
BELLOY-SAINT-MARTIN;87276550;SAM;2023-11-18;2023;H;H;De 16h à 20h;38
BELLOY-SAINT-MARTIN;87276550;DIM;2023-11-19;2023;H;H;Avant 6h;2
BELLOY-SAINT-MARTIN;87276550;DIM;2023-11-19;2023;H;H;De 6h à 10h;16
BELLOY-SAINT-MARTIN;87276550;JOB;2023-11-14;2023;H;H;De 16h à 20h;57
BESSANCOURT;87276642;DIM;2023-11-19;2023;H;H;Avant 6h;12
BESSANCOURT;87276642;DIM;2023-11-19;2023;H;H;De 16h à 20h;134
BESSANCOURT;87276642;DIM;2023-11-19;2023;H;H;De 6h à 10h;95
BESSANCOURT;87276642;JOB;2023-11-14;2023;H;H;Après 20h;43
BEYNES;87393363;SAM;2023-11-18;2023;N;N;De 10h à 16h;88
BEYNES;87393363;JOB;2023-11-14;2023;N;N;Après 20h;7
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;SAM;2017-04-22;2017;C;C;De 10h à 16h;7585
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;SAM;2017-04-22;2017;C;C;De 6h à 10h;2406
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;DIM;2017-04-23;2017;C;C;Avant 6h;83
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;DIM;2017-04-23;2017;C;C;De 6h à 10h;1357
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;Avant 6h;303
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;De 10h à 16h;9354
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;De 6h à 10h;8737
BOIGNEVILLE;87684407;SAM;2024-02-03;2024;D;D;De 10h à 16h;7
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;Avant 6h;1
BOIS-COLOMBES;87381079;SAM;2023-11-18;2023;J;J4;Après 20h;591
BOIS-COLOMBES;87381079;SAM;2023-11-18;2023;J;J4;De 16h à 20h;1721
BOIS-COLOMBES;87381079;SAM;2023-11-18;2023;J;J6;Après 20h;69
BOIS-COLOMBES;87381079;DIM;2023-11-19;2023;J;J4;De 6h à 10h;493
BOIS-COLOMBES;87381079;JOB;2023-11-14;2023;J;J4;De 10h à 16h;2063
BOIS-COLOMBES;87381079;JOB;2023-11-14;2023;J;J4;De 6h à 10h;3580
BOIS-LE-ROI;87682203;SAM;2023-11-18;2023;R;R;De 10h à 16h;424
BOIS-LE-ROI;87682203;DIM;2023-11-19;2023;R;R;Après 20h;123
BOIS-LE-ROI;87682203;DIM;2023-11-19;2023;R;R;De 10h à 16h;405
BOIS-LE-ROI;87682203;JOB;2023-11-14;2023;R;R;Avant 6h;25
BOISSISE-LE-ROI;87682518;JOB;2024-12-03;2024;D;D;De 10h à 16h;17
BOISSISE-LE-ROI;87682518;JOB;2024-12-03;2024;D;D;De 6h à 10h;172
BOISSY-L'AILLERIE;87381152;DIM;2023-11-19;2023;J;J6;De 16h à 20h;51
BOISSY-L'AILLERIE;87381152;JOB;2023-11-14;2023;J;J6;De 10h à 16h;83
BONDY;87113407;SAM;2022-03-19;2022;E;E;Avant 6h;161
BONDY;87113407;DIM;2021-12-09;2021;T4;T4;Après 20h;571
BONDY;87113407;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;1061
BONDY;87113407;JOB;2022-03-22;2022;E;E;De 6h à 10h;7854
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;Après 20h;1
BOUFFEMONT-MOISSELLES;87276485;JOB;2023-11-14;2023;H;H;De 10h à 16h;407
BOUGIVAL;87382440;SAM;2023-11-18;2023;L;L2;Avant 6h;6
BOUGIVAL;87382440;JOB;2023-11-14;2023;L;L2;Après 20h;41
BOUGIVAL;87382440;JOB;2023-11-14;2023;L;L2;De 6h à 10h;768
BOULAINVILLIERS;87543181;SAM;2017-04-22;2017;C;C;Avant 6h;1
BOULAINVILLIERS;87543181;DIM;2017-04-23;2017;C;C;Avant 6h;0
BOULAINVILLIERS;87543181;JOB;2017-04-25;2017;C;C;De 6h à 10h;1663
BOURAY;87545178;SAM;2017-04-22;2017;C;C;De 10h à 16h;283
BOURAY;87545178;SAM;2017-04-22;2017;C;C;De 16h à 20h;111
BOURAY;87545178;DIM;2017-04-23;2017;C;C;De 16h à 20h;140
BOURAY;87545178;JOB;2017-04-25;2017;C;C;De 6h à 10h;1842
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;Après 20h;15
BOURRON-MARLOTTE-GREZ;87684118;DIM;2023-11-19;2023;R;R;Après 20h;18
BOURRON-MARLOTTE-GREZ;87684118;DIM;2023-11-19;2023;R;R;De 6h à 10h;19
BOURRON-MARLOTTE-GREZ;87684118;JOB;2023-11-14;2023;R;R;De 10h à 16h;67
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;De 16h à 20h;923
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;De 6h à 10h;644
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;Avant 6h;33
BOUSSY-SAINT-ANTOINE;87682138;JOB;2024-05-03;2024;D;D;De 10h à 16h;1497
BOUTIGNY;87681478;DIM;2024-03-03;2024;D;D;Après 20h;6
BOUTIGNY;87681478;JOB;2024-12-03;2024;D;D;De 10h à 16h;79
BOUTIGNY;87681478;JOB;2024-02-04;2024;D;D;Après 20h;8
BRETIGNY;87545194;SAM;2017-04-22;2017;C;C;De 10h à 16h;1773
BRETIGNY;87545194;JOB;2017-04-25;2017;C;C;De 6h à 10h;5773
BREUILLET-BRUYERES-LE-CHATEL;87545483;SAM;2017-04-22;2017;C;C;Après 20h;33
BREUILLET-BRUYERES-LE-CHATEL;87545483;SAM;2017-04-22;2017;C;C;De 16h à 20h;93
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;Avant 6h;4
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;De 10h à 16h;142
BREUILLET-VILLAGE;87545491;SAM;2017-04-22;2017;C;C;Après 20h;49
BREUILLET-VILLAGE;87545491;SAM;2017-04-22;2017;C;C;Avant 6h;10
BREUILLET-VILLAGE;87545491;DIM;2017-04-23;2017;C;C;De 10h à 16h;151
BREUILLET-VILLAGE;87545491;DIM;2017-04-23;2017;C;C;De 16h à 20h;129
BREUILLET-VILLAGE;87545491;JOB;2017-04-25;2017;C;C;De 16h à 20h;139
BRUNOY;87682120;SAM;2024-02-03;2024;D;D;Avant 6h;81
BRUNOY;87682120;SAM;2024-02-03;2024;D;D;De 6h à 10h;1200
BRUNOY;87682120;DIM;2024-03-03;2024;D;D;Après 20h;222
BRUNOY;87682120;DIM;2024-03-03;2024;D;D;De 10h à 16h;1625
BRUYERES-SUR-OISE;87276451;SAM;2023-11-18;2023;H;H;De 6h à 10h;22
BRUYERES-SUR-OISE;87276451;DIM;2023-11-19;2023;H;H;De 16h à 20h;21
BRUYERES-SUR-OISE;87276451;DIM;2023-11-19;2023;H;H;De 6h à 10h;8
BRUYERES-SUR-OISE;87276451;JOB;2023-11-14;2023;H;H;Après 20h;5
BRUYERES-SUR-OISE;87276451;JOB;2023-11-14;2023;H;H;Avant 6h;2
BUNO-GIRONVILLE;87681510;DIM;2024-03-03;2024;D;D;Après 20h;2
BUNO-GIRONVILLE;87681510;JOB;2024-02-04;2024;D;D;Après 20h;1
CAMP-DES-LOGES;87710939;JOB;2023-10-19;2023;T13;T13;De 6h à 10h;106
CERGY-LE-HAUT;87382655;SAM;2022-11-19;2022;A;A;Avant 6h;120
CERGY-LE-HAUT;87382655;DIM;2022-11-20;2022;A;A;De 10h à 16h;1667
CERGY-LE-HAUT;87382655;JOB;2022-11-22;2022;A;A;Après 20h;0
CERGY-LE-HAUT;87382655;JOB;2023-11-14;2023;L;L3;Après 20h;0
CERGY-PREFECTURE;87381905;SAM;2022-11-19;2022;A;A;Après 20h;1278
CERGY-PREFECTURE;87381905;SAM;2022-11-19;2022;A;A;De 10h à 16h;5688
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;Après 20h;564
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;De 6h à 10h;868
CERGY-PREFECTURE;87381905;JOB;2022-11-22;2022;A;A;De 16h à 20h;2030
CERGY-PREFECTURE;87381905;JOB;2022-11-23;2022;A;A;Après 20h;28
CERGY-PREFECTURE;87381905;JOB;2022-11-30;2022;A;A;De 6h à 10h;3972
CERGY-SAINT-CHRISTOPHE;87382499;SAM;2022-11-19;2022;A;A;De 10h à 16h;4807
CERGY-SAINT-CHRISTOPHE;87382499;SAM;2022-11-19;2022;A;A;De 6h à 10h;1130
CERGY-SAINT-CHRISTOPHE;87382499;DIM;2022-11-20;2022;A;A;Après 20h;413
CERGY-SAINT-CHRISTOPHE;87382499;DIM;2022-11-20;2022;A;A;De 16h à 20h;979
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-22;2022;A;A;De 16h à 20h;294
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-23;2022;A;A;Après 20h;0
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-30;2022;A;A;De 16h à 20h;1480
CERNAY;87276063;DIM;2023-11-19;2023;H;H;Avant 6h;20
CERNAY;87276063;JOB;2017-04-25;2017;C;C;Avant 6h;40
CERNAY;87276063;JOB;2023-11-14;2023;H;H;De 16h à 20h;462
CESSON;87682161;SAM;2024-02-03;2024;D;D;De 10h à 16h;715
CESSON;87682161;DIM;2024-03-03;2024;D;D;Avant 6h;18
CESSON;87682161;DIM;2024-03-03;2024;D;D;De 10h à 16h;619
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;Après 20h;8
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;De 10h à 16h;55
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;De 6h à 10h;40
CHAMARANDE;87545152;DIM;2017-04-23;2017;C;C;Après 20h;13
CHAMARANDE;87545152;DIM;2017-04-23;2017;C;C;De 6h à 10h;17
CHAMPAGNE-SUR-OISE;87276519;DIM;2023-11-19;2023;H;H;Après 20h;15
CHAMPAGNE-SUR-OISE;87276519;DIM;2023-11-19;2023;H;H;Avant 6h;4
CHAMPAGNE-SUR-OISE;87276519;DIM;2023-11-19;2023;H;H;De 16h à 20h;72
CHAMPAGNE-SUR-SEINE;87682450;DIM;2023-11-19;2023;R;R;De 16h à 20h;66
CHAMPAGNE-SUR-SEINE;87682450;JOB;2023-11-14;2023;R;R;Avant 6h;9
CHAMPBENOIST-POIGNY;87115873;SAM;2023-11-18;2023;P;P;De 6h à 10h;44
CHAMPBENOIST-POIGNY;87115873;DIM;2023-11-19;2023;P;P;Avant 6h;7
CHAMP-DE-COURSES-D'ENGHIEN;87276030;SAM;2023-11-18;2023;H;H;De 10h à 16h;947
CHAMP-DE-COURSES-D'ENGHIEN;87276030;JOB;2023-11-14;2023;H;H;Après 20h;185
CHAMP-DE-COURSES-D'ENGHIEN;87276030;JOB;2023-11-14;2023;H;H;Avant 6h;97
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;DIM;2017-04-23;2017;C;C;De 16h à 20h;2458
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;JOB;2017-04-25;2017;C;C;Avant 6h;72
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;JOB;2017-04-25;2017;C;C;De 10h à 16h;3452
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;JOB;2017-04-25;2017;C;C;De 6h à 10h;3529
CHANGIS-SAINT-JEAN;87116509;JOB;2023-09-19;2023;P;P;De 16h à 20h;55
CHANTELOUP-LES-VIGNES;87381475;SAM;2023-11-18;2023;J;J6;De 16h à 20h;204
CHANTELOUP-LES-VIGNES;87381475;SAM;2023-11-18;2023;J;J6;De 6h à 10h;181
CHANTELOUP-LES-VIGNES;87381475;DIM;2023-11-19;2023;J;J6;De 16h à 20h;165
CHANTELOUP-LES-VIGNES;87381475;JOB;2023-11-14;2023;J;J6;De 10h à 16h;421
CHANTILLY-GOUVIEUX;87276113;SAM;2024-02-03;2024;D;D;De 10h à 16h;152
CHANTILLY-GOUVIEUX;87276113;DIM;2024-03-03;2024;D;D;De 16h à 20h;34
CHAPONVAL;87276162;SAM;2023-11-18;2023;H;H;De 10h à 16h;11
CHAPONVAL;87276162;DIM;2023-11-19;2023;H;H;Après 20h;1
CHAPONVAL;87276162;DIM;2023-11-19;2023;H;H;De 16h à 20h;14
CHARS;87381194;JOB;2023-11-14;2023;J;J6;De 10h à 16h;47
CHARS;87381194;JOB;2023-11-14;2023;J;J6;De 16h à 20h;82
CHARTRETTES;87682419;SAM;2023-11-18;2023;R;R;De 16h à 20h;15
CHARTRETTES;87682419;JOB;2023-11-14;2023;R;R;De 6h à 10h;40
CHATEAU-THIERRY;87116582;DIM;2023-09-17;2023;P;P;De 10h à 16h;315
CHATEAU-THIERRY;87116582;DIM;2023-09-17;2023;P;P;De 16h à 20h;213
CHATEAU-THIERRY;87116582;JOB;2023-09-19;2023;P;P;Après 20h;59
CHATELET-LES-HALLES;87758607;SAM;2024-02-03;2024;D;D;Après 20h;7467
CHATELET-LES-HALLES;87758607;JOB;2024-05-03;2024;D;D;De 10h à 16h;12248
CHAUMONT-EN-VEXIN;87381228;SAM;2023-11-18;2023;J;J6;Après 20h;2
CHAUMONT-EN-VEXIN;87381228;DIM;2023-11-19;2023;J;J6;De 10h à 16h;29
CHAVILLE-RIVE-DROITE;87382333;SAM;2023-11-18;2023;L;L2;Après 20h;181
CHAVILLE-RIVE-DROITE;87382333;SAM;2023-11-18;2023;L;L2;Avant 6h;14
CHAVILLE-RIVE-DROITE;87382333;DIM;2016-03-13;2016;U;U;Après 20h;48
CHAVILLE-RIVE-DROITE;87382333;DIM;2016-03-13;2016;U;U;De 16h à 20h;106
CHAVILLE-RIVE-DROITE;87382333;DIM;2023-11-19;2023;L;L2;Avant 6h;10
CHAVILLE-RIVE-DROITE;87382333;DIM;2023-11-19;2023;L;L2;De 10h à 16h;623
CHAVILLE-RIVE-DROITE;87382333;DIM;2023-11-19;2023;L;L2;De 6h à 10h;151
CHAVILLE-RIVE-DROITE;87382333;JOB;2016-03-15;2016;U;U;De 6h à 10h;648
CHAVILLE-RIVE-DROITE;87382333;JOB;2023-11-14;2023;L;L2;De 16h à 20h;739
CHAVILLE-RIVE-GAUCHE;87393207;DIM;2023-11-19;2023;N;N;Avant 6h;2
CHAVILLE-VELIZY;87393173;DIM;2017-04-23;2017;C;C;De 16h à 20h;336
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;Après 20h;104
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;De 6h à 10h;1798
CHELLES-GOURNAY;87116111;SAM;2022-03-19;2022;E;E;Après 20h;378
CHELLES-GOURNAY;87116111;SAM;2022-03-19;2022;E;E;De 16h à 20h;1349
CHELLES-GOURNAY;87116111;SAM;2023-11-18;2023;P;P;Après 20h;494
CHELLES-GOURNAY;87116111;SAM;2023-11-18;2023;P;P;De 16h à 20h;1209
CHELLES-GOURNAY;87116111;DIM;2022-03-20;2022;E;E;Après 20h;215
CHELLES-GOURNAY;87116111;DIM;2023-11-19;2023;P;P;Après 20h;348
CHELLES-GOURNAY;87116111;DIM;2023-11-19;2023;P;P;De 6h à 10h;696
CHEMIN-D'ANTONY;87546317;SAM;2017-04-22;2017;C;C;De 10h à 16h;130
CHEMIN-D'ANTONY;87546317;DIM;2017-04-23;2017;C;C;De 16h à 20h;39
CHEMIN-D'ANTONY;87546317;JOB;2017-04-25;2017;C;C;De 6h à 10h;327
CHEZY-SUR-MARNE;87116574;SAM;2023-09-16;2023;P;P;Avant 6h;4
CHEZY-SUR-MARNE;87116574;DIM;2023-09-17;2023;P;P;De 10h à 16h;32
CHEZY-SUR-MARNE;87116574;JOB;2023-09-19;2023;P;P;De 10h à 16h;33
CHILLY-MAZARIN;87393637;DIM;2017-04-23;2017;C;C;De 10h à 16h;225
CHILLY-MAZARIN;87393637;DIM;2017-04-23;2017;C;C;De 16h à 20h;127
CHILLY-MAZARIN;87393637;JOB;2017-04-25;2017;C;C;De 6h à 10h;886
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;De 10h à 16h;5317
CHOISY-LE-ROI;87545285;DIM;2017-04-23;2017;C;C;De 16h à 20h;2926
CHOISY-LE-ROI;87545285;JOB;2017-04-25;2017;C;C;Avant 6h;598
CLAMART;87391565;SAM;2023-11-18;2023;N;N;Avant 6h;12
CLAMART;87391565;DIM;2023-11-19;2023;N;N;Avant 6h;3
CLAMART;87391565;DIM;2023-11-19;2023;N;N;De 6h à 10h;144
CLAMART;87391565;JOB;2023-11-14;2023;N;N;De 10h à 16h;838
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L3;Avant 6h;33
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L2;De 10h à 16h;1062
CLICHY-MONTFERMEIL;87704304;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;1507
CLICHY-MONTFERMEIL;87704304;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;265
CLICHY-MONTFERMEIL;87704304;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;68
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;Avant 6h;9
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;497
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-09-18;2021;T4;T4;Avant 6h;0
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;180
COIGNIERES;87393272;SAM;2023-11-18;2023;N;N;Avant 6h;6
COIGNIERES;87393272;DIM;2023-11-19;2023;N;N;Après 20h;35
COIGNIERES;87393272;DIM;2023-11-19;2023;N;N;De 10h à 16h;125
COLOMBES;87381087;SAM;2023-11-18;2023;J;J4;Avant 6h;82
COLOMBES;87381087;JOB;2023-11-14;2023;J;J4;Avant 6h;179
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;Après 20h;311
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;De 10h à 16h;1017
COMPANS;87272047;SAM;2023-11-18;2023;K;K;De 10h à 16h;6
COMPANS;87272047;JOB;2023-11-14;2023;K;K;Après 20h;2
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;Après 20h;293
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-22;2022;A;A;Après 20h;47
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;J;J6;Après 20h;219
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;J;J6;Avant 6h;23
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;J;J6;De 6h à 10h;716
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;Après 20h;19
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;Après 20h;401
CONFLANS-SAINTE-HONORINE;87381897;JOB;2023-11-14;2023;J;J6;Avant 6h;181
CORBEIL-ESSONNES;87681007;DIM;2024-03-03;2024;D;D;De 16h à 20h;2191
CORBEIL-ESSONNES;87681007;DIM;2024-03-03;2024;D;D;De 6h à 10h;1087
CORBEIL-ESSONNES;87681007;JOB;2024-05-03;2024;D;D;Avant 6h;831
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;Après 20h;127
CORBEIL-ESSONNES;87681007;JOB;2024-02-04;2024;D;D;De 16h à 20h;2533
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;Avant 6h;23
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;De 16h à 20h;822
CORMEILLES-EN-PARISIS;87381863;DIM;2023-11-19;2023;J;J6;Après 20h;168
CORMEILLES-EN-PARISIS;87381863;DIM;2023-11-19;2023;J;J6;De 6h à 10h;375
